CodVenda;Data;CodProduto;Preço;Quantidade;Subtotal
4262;22/12/2019;22;R$ 1.150,00;3;R$ 3.450,00
4263;22/12/2019;6;R$ 1.190,50;1;R$ 1.190,50
4264;22/12/2019;22;R$ 1.150,00;1;R$ 1.150,00
4265;22/12/2019;15;R$ 750,00;3;R$ 2.250,00
4266;22/12/2019;26;R$ 225,00;3;R$ 675,00
4267;22/12/2019;22;R$ 1.150,00;3;R$ 3.450,00
4268;22/12/2019;6;R$ 1.190,50;5;R$ 5.952,50
4269;22/12/2019;12;R$ 4.500,00;2;R$ 9.000,00
4270;22/12/2019;28;R$ 180,00;2;R$ 360,00
4271;22/12/2019;21;R$ 360,00;4;R$ 1.440,00
4272;22/12/2019;31;R$ 2.300,00;2;R$ 4.600,00
4273;23/12/2019;32;R$ 2.400,00;1;R$ 2.400,00
4274;23/12/2019;30;R$ 515,00;3;R$ 1.545,00
4275;23/12/2019;9;R$ 1.899,00;3;R$ 5.697,00
4276;23/12/2019;22;R$ 1.150,00;3;R$ 3.450,00
4277;23/12/2019;9;R$ 1.899,00;2;R$ 3.798,00
4278;23/12/2019;32;R$ 2.400,00;1;R$ 2.400,00
4279;23/12/2019;8;R$ 2.300,00;2;R$ 4.600,00
4280;23/12/2019;13;R$ 3.200,00;4;R$ 12.800,00
4281;23/12/2019;9;R$ 1.899,00;5;R$ 9.495,00
4282;23/12/2019;2;R$ 1.899,50;4;R$ 7.598,00
4283;23/12/2019;12;R$ 4.500,00;1;R$ 4.500,00
4284;23/12/2019;28;R$ 180,00;4;R$ 720,00
4285;24/12/2019;7;R$ 1.200,00;4;R$ 4.800,00
4286;24/12/2019;20;R$ 4.500,00;1;R$ 4.500,00
4287;24/12/2019;3;R$ 1.099,00;4;R$ 4.396,00
4288;24/12/2019;12;R$ 4.500,00;2;R$ 9.000,00
4289;24/12/2019;3;R$ 1.099,00;3;R$ 3.297,00
4290;24/12/2019;10;R$ 1.199,00;4;R$ 4.796,00
4291;24/12/2019;9;R$ 1.899,00;5;R$ 9.495,00
4292;24/12/2019;27;R$ 120,00;4;R$ 480,00
4293;24/12/2019;18;R$ 335,00;5;R$ 1.675,00
4294;24/12/2019;9;R$ 1.899,00;3;R$ 5.697,00
4295;24/12/2019;27;R$ 120,00;1;R$ 120,00
4296;24/12/2019;27;R$ 120,00;4;R$ 480,00
4297;25/12/2019;19;R$ 334,00;1;R$ 334,00
4298;25/12/2019;16;R$ 790,00;1;R$ 790,00
4299;25/12/2019;8;R$ 2.300,00;5;R$ 11.500,00
4300;25/12/2019;29;R$ 85,00;4;R$ 340,00
4301;25/12/2019;14;R$ 830,00;1;R$ 830,00
4302;25/12/2019;14;R$ 830,00;4;R$ 3.320,00
4303;25/12/2019;8;R$ 2.300,00;5;R$ 11.500,00
4304;25/12/2019;27;R$ 120,00;3;R$ 360,00
4305;25/12/2019;9;R$ 1.899,00;1;R$ 1.899,00
4306;25/12/2019;21;R$ 360,00;2;R$ 720,00
4307;25/12/2019;7;R$ 1.200,00;4;R$ 4.800,00
4308;25/12/2019;8;R$ 2.300,00;1;R$ 2.300,00
4309;26/12/2019;3;R$ 1.099,00;3;R$ 3.297,00
4310;26/12/2019;20;R$ 4.500,00;3;R$ 13.500,00
4311;26/12/2019;11;R$ 1.322,00;1;R$ 1.322,00
4312;26/12/2019;15;R$ 750,00;1;R$ 750,00
4313;26/12/2019;15;R$ 750,00;1;R$ 750,00
4314;26/12/2019;5;R$ 899,90;5;R$ 4.499,50
4315;26/12/2019;6;R$ 1.190,50;2;R$ 2.381,00
4316;26/12/2019;26;R$ 225,00;1;R$ 225,00
4317;26/12/2019;19;R$ 334,00;5;R$ 1.670,00
4318;26/12/2019;31;R$ 2.300,00;1;R$ 2.300,00
4319;26/12/2019;10;R$ 1.199,00;5;R$ 5.995,00
4320;26/12/2019;29;R$ 85,00;4;R$ 340,00
4321;27/12/2019;23;R$ 800,00;5;R$ 4.000,00
4322;27/12/2019;5;R$ 899,90;4;R$ 3.599,60
4323;27/12/2019;19;R$ 334,00;2;R$ 668,00
4324;27/12/2019;23;R$ 800,00;4;R$ 3.200,00
4325;27/12/2019;32;R$ 2.400,00;1;R$ 2.400,00
4326;27/12/2019;22;R$ 1.150,00;4;R$ 4.600,00
4327;27/12/2019;31;R$ 2.300,00;5;R$ 11.500,00
4328;27/12/2019;14;R$ 830,00;1;R$ 830,00
4329;27/12/2019;13;R$ 3.200,00;3;R$ 9.600,00
4330;27/12/2019;20;R$ 4.500,00;2;R$ 9.000,00
4331;27/12/2019;13;R$ 3.200,00;5;R$ 16.000,00
4332;27/12/2019;9;R$ 1.899,00;2;R$ 3.798,00
4333;28/12/2019;22;R$ 1.150,00;1;R$ 1.150,00
4334;28/12/2019;9;R$ 1.899,00;4;R$ 7.596,00
4335;28/12/2019;12;R$ 4.500,00;5;R$ 22.500,00
4336;28/12/2019;6;R$ 1.190,50;2;R$ 2.381,00
4337;28/12/2019;11;R$ 1.322,00;5;R$ 6.610,00
4338;28/12/2019;29;R$ 85,00;4;R$ 340,00
4339;28/12/2019;1;R$ 1.499,50;1;R$ 1.499,50
4340;28/12/2019;15;R$ 750,00;1;R$ 750,00
4341;28/12/2019;23;R$ 800,00;4;R$ 3.200,00
4342;28/12/2019;5;R$ 899,90;2;R$ 1.799,80
4343;28/12/2019;24;R$ 480,00;1;R$ 480,00
4344;28/12/2019;7;R$ 1.200,00;4;R$ 4.800,00
4345;29/12/2019;14;R$ 830,00;2;R$ 1.660,00
4346;29/12/2019;29;R$ 85,00;4;R$ 340,00
4347;29/12/2019;7;R$ 1.200,00;3;R$ 3.600,00
4348;29/12/2019;8;R$ 2.300,00;4;R$ 9.200,00
4349;29/12/2019;24;R$ 480,00;2;R$ 960,00
4350;29/12/2019;23;R$ 800,00;5;R$ 4.000,00
4351;29/12/2019;7;R$ 1.200,00;4;R$ 4.800,00
4352;29/12/2019;7;R$ 1.200,00;1;R$ 1.200,00
4353;29/12/2019;13;R$ 3.200,00;4;R$ 12.800,00
4354;29/12/2019;27;R$ 120,00;1;R$ 120,00
4355;29/12/2019;13;R$ 3.200,00;1;R$ 3.200,00
4356;29/12/2019;13;R$ 3.200,00;2;R$ 6.400,00
4357;30/12/2019;12;R$ 4.500,00;2;R$ 9.000,00
4358;30/12/2019;9;R$ 1.899,00;3;R$ 5.697,00
4359;30/12/2019;6;R$ 1.190,50;5;R$ 5.952,50
4360;30/12/2019;15;R$ 750,00;2;R$ 1.500,00
4361;30/12/2019;12;R$ 4.500,00;2;R$ 9.000,00
4362;30/12/2019;28;R$ 180,00;1;R$ 180,00
4363;30/12/2019;4;R$ 799,90;2;R$ 1.599,80
4364;30/12/2019;10;R$ 1.199,00;3;R$ 3.597,00
4365;30/12/2019;5;R$ 899,90;4;R$ 3.599,60
4366;30/12/2019;9;R$ 1.899,00;3;R$ 5.697,00
4367;30/12/2019;29;R$ 85,00;5;R$ 425,00
4368;30/12/2019;4;R$ 799,90;5;R$ 3.999,50
4369;31/12/2019;10;R$ 1.199,00;3;R$ 3.597,00
4370;31/12/2019;22;R$ 1.150,00;1;R$ 1.150,00
4371;31/12/2019;32;R$ 2.400,00;3;R$ 7.200,00
4372;31/12/2019;30;R$ 515,00;1;R$ 515,00
4373;31/12/2019;24;R$ 480,00;2;R$ 960,00
4374;31/12/2019;13;R$ 3.200,00;5;R$ 16.000,00
4375;31/12/2019;23;R$ 800,00;4;R$ 3.200,00
4376;31/12/2019;4;R$ 799,90;4;R$ 3.199,60
4377;31/12/2019;4;R$ 799,90;2;R$ 1.599,80
4378;31/12/2019;16;R$ 790,00;5;R$ 3.950,00
4379;31/12/2019;25;R$ 180,00;5;R$ 900,00
4380;31/12/2019;4;R$ 799,90;2;R$ 1.599,80
